iter	RMSE
7302	0.01031204744
7303	0.01031175046
7304	0.01031164886
7305	0.01031120449
7306	0.01030932639
7307	0.01030704889
7308	0.01030382091
7309	0.01030127372
7310	0.01030010066
7311	0.0102970645
7312	0.0102962411
7313	0.01029494554
7314	0.01029459932
7315	0.01029374508
7316	0.01029304621
7317	0.01028690941
7318	0.0102864999
7319	0.01028484548
7320	0.01027531146
7321	0.01026928569
7322	0.01026825577
7323	0.01026444355
7324	0.01026409681
7325	0.01026132252
7326	0.01025894524
7327	0.01025812308
7328	0.01025542973
7329	0.01025380145
7330	0.01025108269
7331	0.01024856084
7332	0.01024683593
7333	0.01024203521
7334	0.01024192602
7335	0.01024153114
7336	0.01024048924
7337	0.01023830243
7338	0.01023533603
7339	0.01023290436
7340	0.01023287613
7341	0.01023190952
7342	0.0102318025
7343	0.01023089793
7344	0.01022719411
7345	0.01022506682
7346	0.01022467686
7347	0.01022453935
7348	0.01021753967
7349	0.01021465254
7350	0.01021125561
7351	0.01021103873
7352	0.01021016045
7353	0.0102091603
7354	0.01020757819
7355	0.01020734696
7356	0.01020274496
7357	0.0102024547
7358	0.01020009081
7359	0.01019920541
7360	0.01019473495
7361	0.01019257834
7362	0.01018670568
7363	0.01018486155
7364	0.01018385616
7365	0.01018371132
7366	0.01017459612
7367	0.01016953059
7368	0.01016913684
7369	0.01016901616
7370	0.01016751887
7371	0.01016591732
7372	0.01016159305
7373	0.0101612575
7374	0.01015934772
7375	0.01015829739
7376	0.01015750258
7377	0.01015595901
7378	0.01015260577
7379	0.0101496215
7380	0.01014263496
7381	0.01014242324
7382	0.01014109047
7383	0.01014028571
7384	0.01013989399
7385	0.01013824592
7386	0.01013681447
7387	0.01013391131
7388	0.01012943211
7389	0.01012854171
7390	0.01012468119
7391	0.01012459597
7392	0.01012431709
7393	0.01012217953
7394	0.01011799187
7395	0.01011729638
7396	0.01011613299
7397	0.01011156152
7398	0.01010969926
7399	0.01010415123
7400	0.01010326816
7401	0.01009784634
7402	0.01009703519
7403	0.01009618952
7404	0.01009575323
7405	0.0100927022
7406	0.01008866943
7407	0.01008803288
7408	0.01008773861
7409	0.01008737872
7410	0.01008341945
7411	0.01008153662
7412	0.01007932869
7413	0.01007886744
7414	0.0100782724
7415	0.01007644246
7416	0.01007612796
7417	0.01007605453
7418	0.01007549327
7419	0.01007318115
7420	0.01007013001
7421	0.01006856972
7422	0.01006416264
7423	0.01006227765
7424	0.01006200152
7425	0.01006145248
7426	0.01006141011
7427	0.01006119267
7428	0.01005587574
7429	0.01005254066
7430	0.01005119743
7431	0.01005119525
7432	0.01004953044
7433	0.01004724661
7434	0.01004608369
7435	0.01004138552
7436	0.01003976337
7437	0.0100369932
7438	0.01003567084
7439	0.01003439801
7440	0.01003323749
7441	0.01003312165
7442	0.01003244235
7443	0.01003036182
7444	0.01003032732
7445	0.01002708679
7446	0.01002672495
7447	0.01002658841
7448	0.0100260341
7449	0.01002437511
7450	0.01002379698
7451	0.01002181459
7452	0.01002152507
7453	0.01001929524
7454	0.01001782245
7455	0.01001780368
7456	0.01001776714
7457	0.01001323234
7458	0.01001124123
7459	0.01001057078
7460	0.01001043266
7461	0.0100094791
7462	0.01000847076
7463	0.010008251
7464	0.01000822371
7465	0.01000595704
7466	0.01000398407
7467	0.01000221812
7468	0.0100009174
7469	0.009999442361
7470	0.009997289769
7471	0.009996652714
7472	0.009995784947
7473	0.009994898896
7474	0.009993223983
7475	0.00999060231
7476	0.009989619647
7477	0.009988473383
7478	0.009987716478
7479	0.009984707952
7480	0.009983438868
7481	0.009983432325
7482	0.00998252355
7483	0.009982482126
7484	0.009980703535
7485	0.009979301524
7486	0.009976472352
7487	0.009976124265
7488	0.00997569739
7489	0.00997281101
7490	0.009971939804
7491	0.009971025685
7492	0.009968082921
7493	0.009966650341
7494	0.009964498055
7495	0.009962237922
7496	0.009959700736
7497	0.009956289434
7498	0.009949546687
7499	0.009945958044
7500	0.009943914487
7501	0.009938715548
7502	0.009938616692
7503	0.009938185487
7504	0.009937086666
7505	0.009936173906
7506	0.009936009489
7507	0.009935144855
7508	0.009932853078
7509	0.009932305816
7510	0.009931667906
7511	0.009930432369
7512	0.009928074326
7513	0.009926646659
7514	0.009925255761
7515	0.009923596736
7516	0.009923369844
7517	0.009920765365
7518	0.009916163168
7519	0.00991139498
7520	0.009910799904
7521	0.009909890131
7522	0.00990458846
7523	0.009903974457
7524	0.009902865946
7525	0.009902456479
7526	0.009901446517
7527	0.00990109366
7528	0.009900910605
7529	0.009899341812
7530	0.009898909933
7531	0.00989711886
7532	0.009896848035
7533	0.009894035395
7534	0.009887161135
7535	0.009885920867
7536	0.00988068031
7537	0.009879444654
7538	0.009879002585
7539	0.009878058285
7540	0.009877313781
7541	0.009877076217
7542	0.009873560407
7543	0.009872851642
7544	0.009869521052
7545	0.009867329834
7546	0.009865775327
7547	0.009861878999
7548	0.009859266866
7549	0.009857770015
7550	0.009851887057
7551	0.009851022683
7552	0.009850586253
7553	0.009850096348
7554	0.009849309515
7555	0.009842639054
7556	0.009841243186
7557	0.009836305847
7558	0.009834825026
7559	0.009833254295
7560	0.009832557713
7561	0.00982740316
7562	0.009827335907
7563	0.009826217197
7564	0.009824709398
7565	0.009824339216
7566	0.009824087438
7567	0.009823563307
7568	0.009818829776
7569	0.009816074959
7570	0.009814252032
7571	0.009812811372
7572	0.009810392987
7573	0.009808870238
7574	0.009808140776
7575	0.009808055949
7576	0.009807793656
7577	0.009807212708
7578	0.009806892365
7579	0.00980421375
7580	0.009801236507
7581	0.0097986794
7582	0.009798252498
7583	0.009797136962
7584	0.00979609889
7585	0.009790681267
7586	0.009790627782
7587	0.009790371995
7588	0.009785860152
7589	0.009783631101
7590	0.009782015674
7591	0.009778110386
7592	0.00977570078
7593	0.00977366236
7594	0.009771737461
7595	0.009771369454
7596	0.009770993443
7597	0.009770594527
7598	0.009770410939
7599	0.009766899616
7600	0.009760909459
7601	0.009760368191
7602	0.00975972114
7603	0.009759504838
7604	0.009755579783
7605	0.009754149396
7606	0.009751135929
7607	0.009749407482
7608	0.009749291061
7609	0.009748918352
7610	0.009747474073
7611	0.009747350231
7612	0.009747335453
7613	0.009741609538
7614	0.009736646458
7615	0.009736510288
7616	0.009733326596
7617	0.009725614491
7618	0.009717654494
7619	0.009714916108
7620	0.009714132783
7621	0.009710889647
7622	0.009710599877
7623	0.009708448144
7624	0.009707773895
7625	0.009705643427
7626	0.009700808504
7627	0.009698465629
7628	0.009698324454
7629	0.009697052651
7630	0.009696549893
7631	0.009694231443
7632	0.009693401752
7633	0.009692316253
7634	0.009690276436
7635	0.009689591447
7636	0.009688381331
7637	0.009687340892
7638	0.009685763889
7639	0.00968532803
7640	0.009684290049
7641	0.009684004974
7642	0.009681442982
7643	0.009681140544
7644	0.009680273313
7645	0.009677083011
7646	0.00967638068
7647	0.009675153531
7648	0.009674795065
7649	0.009670899696
7650	0.009670139801
7651	0.009669783469
7652	0.009667365773
7653	0.009667220702
7654	0.009666802499
7655	0.009665916672
7656	0.009665789518
7657	0.009663233802
7658	0.009662509511
7659	0.00966242481
7660	0.009662411307
7661	0.009661978747
7662	0.009661706757
7663	0.00966093461
7664	0.009660750332
7665	0.009660591339
7666	0.009657447614
7667	0.009653332088
7668	0.0096476189
7669	0.009647368384
7670	0.009647110512
7671	0.00964025159
7672	0.009639642588
7673	0.009638252339
7674	0.00963812631
7675	0.009636181594
7676	0.009634886512
7677	0.009634408483
7678	0.009633764289
7679	0.009631236566
7680	0.009630197971
7681	0.009630005068
7682	0.009628127524
7683	0.009625975413
7684	0.009622369936
7685	0.009620705268
7686	0.009618305575
7687	0.009613850631
7688	0.009612790487
7689	0.009611506534
7690	0.009610182292
7691	0.009609990911
7692	0.009609887443
7693	0.009607928126
7694	0.009606077602
7695	0.009605853203
7696	0.009605835304
7697	0.009603120869
7698	0.009600115916
7699	0.009599738465
7700	0.009599711621
7701	0.009596734913
7702	0.009596505173
7703	0.009595731181
7704	0.009595300442
7705	0.009595133214
7706	0.009593700049
7707	0.009593131499
7708	0.009592190133
7709	0.009588177034
7710	0.009587276182
7711	0.009587003974
7712	0.009585219269
7713	0.009581407236
7714	0.009580918753
7715	0.009580174272
7716	0.009580165557
7717	0.009577843106
7718	0.009576134593
7719	0.00957545684
7720	0.009571912656
7721	0.009570801475
7722	0.009569407342
7723	0.009566514277
7724	0.009565005945
7725	0.009564458767
7726	0.009559007571
7727	0.009556798559
7728	0.009554565936
7729	0.00955436921
7730	0.009551031298
7731	0.009550941325
7732	0.009550917891
7733	0.009549134634
7734	0.009548933739
7735	0.009547980422
7736	0.009544505785
7737	0.009541542631
7738	0.00954097566
7739	0.00954097212
7740	0.009533308434
7741	0.009533205205
7742	0.009531270477
7743	0.009529941719
7744	0.009527526732
7745	0.009526199221
7746	0.009522520988
7747	0.00952141191
7748	0.009520896351
7749	0.009519859651
7750	0.009517110947
7751	0.009514821374
7752	0.009514467427
7753	0.009512657796
7754	0.009510878976
7755	0.009510632544
7756	0.009509832927
7757	0.009508566472
7758	0.009507248643
7759	0.009507020803
7760	0.009504793068
7761	0.009503162005
7762	0.009503092583
7763	0.009497834071
7764	0.009497465011
7765	0.009496744616
7766	0.009496508659
7767	0.009496279771
7768	0.009492588747
7769	0.009486637866
7770	0.009485392644
7771	0.009483044433
7772	0.009480902548
7773	0.009478426297
7774	0.009478308267
7775	0.00947683161
7776	0.009475733877
7777	0.009475379234
7778	0.009470375208
7779	0.009469475948
7780	0.009468272692
7781	0.009466731687
7782	0.009466287243
7783	0.009464843715
7784	0.009464587607
7785	0.009462025887
7786	0.009460124662
7787	0.009458896845
7788	0.009457936906
7789	0.009452691148
7790	0.009452296732
7791	0.009451602925
7792	0.009449820157
7793	0.009447564827
7794	0.009447543231
7795	0.009445994241
7796	0.009445702872
7797	0.00944419082
7798	0.009443286415
7799	0.009440593016
7800	0.009439689726
7801	0.009437232936
7802	0.009433806583
7803	0.009433755891
7804	0.009433109427
7805	0.00943180979
7806	0.009430625897
7807	0.009430396756
7808	0.009429641294
7809	0.009429065847
7810	0.009427637915
7811	0.009427319167
7812	0.009424367805
7813	0.009423723645
7814	0.009423165198
7815	0.009422997396
7816	0.009422637922
7817	0.009421026866
7818	0.009413746066
7819	0.009411755694
7820	0.00941060897
7821	0.009409325141
7822	0.009408867328
7823	0.009408411757
7824	0.009407777172
7825	0.009407702652
7826	0.009403472606
7827	0.009400790324
7828	0.009399755291
7829	0.009399693327
7830	0.009399486808
7831	0.009398136929
7832	0.009396481978
7833	0.00939576995
7834	0.009395282755
7835	0.009395236166
7836	0.009394152052
7837	0.009392665638
7838	0.009392164727
7839	0.009391158524
7840	0.009390461858
7841	0.009389895967
7842	0.00938860886
7843	0.009387813367
7844	0.009386043541
7845	0.009383712126
7846	0.009382340751
7847	0.009380079328
7848	0.009378531236
7849	0.009376115581
7850	0.009374477475
7851	0.009370091603
7852	0.009369669186
7853	0.00936849331
7854	0.009366985337
7855	0.009366543056
7856	0.00936500487
7857	0.009361298046
7858	0.009360816347
7859	0.009359157193
7860	0.009357728254
7861	0.009355594979
7862	0.009353411605
7863	0.009352775586
7864	0.009347571447
7865	0.009347532348
7866	0.009346038977
7867	0.00934506307
7868	0.009343234559
7869	0.009342708826
7870	0.009340618568
7871	0.009340148219
7872	0.009338038395
7873	0.009336573615
7874	0.009334956348
7875	0.009333742003
7876	0.009333309894
7877	0.009333242095
7878	0.009332982339
7879	0.009332004641
7880	0.009329717138
7881	0.009328674522
7882	0.00932823355
7883	0.00932672598
7884	0.009325743068
7885	0.009322612416
7886	0.009320796411
7887	0.009317245215
7888	0.009315014916
7889	0.009314303757
7890	0.009314129484
7891	0.009313926912
7892	0.009313303027
7893	0.009310513015
7894	0.009309686476
7895	0.009308704942
7896	0.009308227371
7897	0.009308071514
7898	0.009306349048
7899	0.009304161362
7900	0.009302525582
7901	0.009301691863
7902	0.009299058727
7903	0.009296621517
7904	0.009295030678
7905	0.009294799299
7906	0.009294214642
7907	0.009293126495
7908	0.009291870718
7909	0.009290003124
7910	0.009286397223
7911	0.009284567481
7912	0.009284183171
7913	0.00928090848
7914	0.009280508128
7915	0.009279600558
7916	0.009278230914
7917	0.009274984872
7918	0.00927487129
7919	0.009273924485
7920	0.009272226398
7921	0.009269234565
7922	0.009265926538
7923	0.009263976758
7924	0.009257804567
7925	0.009256665561
7926	0.009256257207
7927	0.00925491602
7928	0.009254314021
7929	0.009252070083
7930	0.009249028418
7931	0.009245992447
7932	0.009245404013
7933	0.009243055444
7934	0.009240292393
7935	0.009235663536
7936	0.009235410309
7937	0.009235294835
7938	0.00923494744
7939	0.009234214377
7940	0.009233475879
7941	0.009232174124
7942	0.009232071932
7943	0.009226624876
7944	0.009225425184
7945	0.009221567261
7946	0.009221268762
7947	0.009220077093
7948	0.009219911243
7949	0.009219236576
7950	0.009218691762
7951	0.009217156935
7952	0.009213361431
7953	0.009210560031
7954	0.009207650654
7955	0.009204917319
7956	0.009203764551
7957	0.009202919556
7958	0.009201476827
7959	0.009196347935
7960	0.009195329519
7961	0.009192649958
7962	0.009190981067
7963	0.009189345196
7964	0.009187627026
7965	0.009186077239
7966	0.009183253246
7967	0.009180692237
7968	0.009180127575
7969	0.009179017059
7970	0.009178290133
7971	0.009177620851
7972	0.009177247504
7973	0.009176666743
7974	0.009176233845
7975	0.009175146108
7976	0.009169003333
7977	0.009166541588
7978	0.009163072994
7979	0.009161893996
7980	0.009161533368
7981	0.00915832542
7982	0.009156844635
7983	0.009155361152
7984	0.009152979191
7985	0.009149906551
7986	0.009147128554
7987	0.009144116984
7988	0.009142680687
7989	0.009142468559
7990	0.009141973744
7991	0.00914084644
7992	0.009135850032
7993	0.009131718491
7994	0.00913169289
7995	0.009126051807
7996	0.009124334569
7997	0.009124214135
7998	0.009121714371
7999	0.009119772903
8000	0.009119075092
8001	0.009115669579
8002	0.009113997689
8003	0.009112339187
8004	0.009111009032
8005	0.009109559525
8006	0.009108321336
8007	0.009104581225
8008	0.009102348774
8009	0.009100806956
8010	0.009100795255
8011	0.009100078521
8012	0.009097537863
8013	0.009097040162
8014	0.009095667842
8015	0.009094007123
8016	0.009093680936
8017	0.009093023247
8018	0.009092921817
8019	0.009092620151
8020	0.009091771888
8021	0.009090951635
8022	0.009090088877
8023	0.009089775701
8024	0.009087581929
8025	0.009082662551
8026	0.009076871365
8027	0.009074678561
8028	0.009073975091
8029	0.009071871143
8030	0.009070523187
8031	0.009068317887
8032	0.009066933792
8033	0.009065472627
8034	0.009061041656
8035	0.009057813867
8036	0.009057215366
8037	0.009055397252
8038	0.009054408808
8039	0.009052780595
8040	0.009051726609
8041	0.009051050051
8042	0.009050205882
8043	0.009048372594
8044	0.00904836273
8045	0.009047056372
8046	0.009045448452
8047	0.009045093567
8048	0.009042597179
8049	0.009038687975
8050	0.009038371538
8051	0.009037500055
8052	0.009036600259
8053	0.009031041835
8054	0.009030988788
8055	0.009030280566
8056	0.009029734004
8057	0.009029586792
8058	0.009029462218
8059	0.00902782165
8060	0.009027591728
8061	0.009026957019
8062	0.009025638138
8063	0.009024950136
8064	0.009024536297
8065	0.009023533351
8066	0.009022476755
8067	0.00901867258
8068	0.009018400582
8069	0.009015203729
8070	0.009015086449
8071	0.00901323516
8072	0.009011837254
8073	0.009009965014
8074	0.009009576973
8075	0.009009201118
8076	0.009008748339
8077	0.00900814863
8078	0.00900650658
8079	0.009003489186
8080	0.009001658987
8081	0.008998510253
8082	0.008997320024
8083	0.008996911003
8084	0.008996076694
8085	0.008993474733
8086	0.00899284956
8087	0.008990447278
8088	0.008987331165
8089	0.008984908579
8090	0.008984085635
8091	0.008983011269
8092	0.008980018179
8093	0.008977370525
8094	0.008976140544
8095	0.008973802177
8096	0.008972689201
8097	0.008970985961
8098	0.008967433676
8099	0.008966994903
8100	0.008964892678
8101	0.008963181471
8102	0.008962157146
8103	0.008961898003
8104	0.008961714991
8105	0.008961196462
8106	0.008959847027
8107	0.00895929126
8108	0.008958871073
8109	0.008957694347
8110	0.008957437823
8111	0.008956865319
8112	0.008956181057
8113	0.008956122027
8114	0.008955592946
8115	0.008955354717
8116	0.008954043517
8117	0.008953213325
8118	0.008950583971
8119	0.008950549771
8120	0.008946733261
8121	0.008945294885
8122	0.008944453192
8123	0.008943588971
8124	0.008941647187
8125	0.008940223776
8126	0.008939110846
8127	0.008935428379
8128	0.008934591971
8129	0.008932404618
8130	0.008932016928
8131	0.00893035728
8132	0.008928242906
8133	0.008928151215
8134	0.008926103038
8135	0.00892600434
8136	0.008925310899
8137	0.008923186671
8138	0.008921495586
8139	0.008921282977
8140	0.008921224158
8141	0.008917130828
8142	0.008915413871
8143	0.00891493057
8144	0.008912679954
8145	0.008910544089
8146	0.008907262295
8147	0.008905627886
8148	0.00890496949
8149	0.008902422993
8150	0.008901260706
8151	0.008901019448
8152	0.008899425771
8153	0.008899033611
8154	0.008898165655
8155	0.00889713378
8156	0.008894883456
8157	0.008889755858
8158	0.008889021159
8159	0.008888624706
8160	0.008888216986
8161	0.008886312258
8162	0.008885587773
8163	0.008883351267
8164	0.00888264052
8165	0.008881625282
8166	0.008879564046
8167	0.008879242352
8168	0.008878965951
8169	0.008876297245
8170	0.008875019044
8171	0.008874661401
8172	0.008872948798
8173	0.008870162133
8174	0.00886876203
8175	0.008865546849
8176	0.008864471201
8177	0.008864185921
8178	0.008862730717
8179	0.0088614692
8180	0.008860356077
8181	0.008860089245
8182	0.008857390876
8183	0.008854654622
8184	0.008852678087
8185	0.008849521895
8186	0.008848899105
8187	0.008848029792
8188	0.008847871187
8189	0.008843239394
8190	0.008842003294
8191	0.008839584472
8192	0.008835589213
8193	0.008834277718
8194	0.008833596661
8195	0.008833202325
8196	0.008830661607
8197	0.008828028484
8198	0.008826887841
8199	0.00882620628
8200	0.008825622395
8201	0.008825617359
8202	0.008824709596
8203	0.008824019698
8204	0.008822682322
8205	0.008822185188
8206	0.008822165174
8207	0.00882211557
8208	0.008821621376
8209	0.008815029674
8210	0.008810254439
8211	0.008810058585
8212	0.008809365438
8213	0.008809263391
8214	0.008808641648
8215	0.008806998101
8216	0.008805329346
8217	0.00880234461
8218	0.008802157355
8219	0.008801089352
8220	0.008799223648
8221	0.008797319374
8222	0.008795593608
8223	0.008795217853
8224	0.008794772763
8225	0.008794626936
8226	0.008790621541
8227	0.008788701642
8228	0.008787721745
8229	0.008784288844
8230	0.008784017504
8231	0.008781684255
8232	0.008781357435
8233	0.008781277247
8234	0.00878042915
8235	0.008775931764
8236	0.008774634009
8237	0.00877173033
8238	0.008770092666
8239	0.008769889168
8240	0.008769248768
8241	0.008769234389
8242	0.008766782552
8243	0.008764848247
8244	0.008763679788
8245	0.008763368988
8246	0.008762802661
8247	0.008762576341
8248	0.008758154197
8249	0.008757195842
8250	0.008753173008
8251	0.008752439268
8252	0.008746781318
8253	0.008746373196
8254	0.008743417775
8255	0.008739636739
8256	0.008732563868
8257	0.008731414094
8258	0.008731322423
8259	0.008730582611
8260	0.008730153482
8261	0.008729436261
8262	0.008727594866
8263	0.008727193698
8264	0.008725936901
8265	0.008725372327
8266	0.008721060315
8267	0.00871960828
8268	0.008718772415
8269	0.008718235112
8270	0.008715843373
8271	0.008713225034
8272	0.008711010797
8273	0.008711006811
8274	0.008710682868
8275	0.008709402264
8276	0.008707941159
8277	0.008707253848
8278	0.008704058801
8279	0.008701769068
8280	0.008701372562
8281	0.008701358021
8282	0.008701316029
8283	0.008700491382
8284	0.00869938851
8285	0.008699106501
8286	0.008697755187
8287	0.00869693231
8288	0.008695618194
8289	0.008692310149
8290	0.008691984687
8291	0.008687962161
8292	0.00868353591
8293	0.008683139438
8294	0.00868220975
8295	0.00867843208
8296	0.008678082027
8297	0.008677696596
8298	0.008676655076
8299	0.008674528264
8300	0.008673736345
8301	0.00867159022
8302	0.00866986699
8303	0.008669027829
8304	0.008667448915
8305	0.008667164264
8306	0.008666793703
8307	0.008665284724
8308	0.008664962177
8309	0.008664233648
8310	0.008662060979
8311	0.008659886707
8312	0.008658446064
8313	0.008658423934
8314	0.00865625507
8315	0.008654970126
8316	0.008654958268
8317	0.008651095711
8318	0.008649276506
8319	0.008648582687
8320	0.008647913303
8321	0.008647031741
8322	0.00864261366
8323	0.008641994376
8324	0.00864094117
8325	0.008639638706
8326	0.008635181608
8327	0.008634642184
8328	0.008634005051
8329	0.008631648187
8330	0.008631304999
8331	0.008626751588
8332	0.008626536213
8333	0.008623071391
8334	0.008619339756
8335	0.008618764953
8336	0.008618656301
8337	0.00861690515
8338	0.008615832445
8339	0.008613747527
8340	0.008613494964
8341	0.008611373459
8342	0.00861096295
8343	0.008610860903
8344	0.008610017727
8345	0.008607905078
8346	0.008607412324
8347	0.008606951577
8348	0.008604335141
8349	0.008603910688
8350	0.008601658521
8351	0.008601161923
8352	0.008600098905
8353	0.008600074677
8354	0.008599670099
8355	0.008599212588
8356	0.008598987185
8357	0.008598651423
8358	0.008597364861
8359	0.008592499629
8360	0.008591486707
8361	0.008591443162
8362	0.008591319961
8363	0.008590014264
8364	0.008584637458
8365	0.008582870504
8366	0.008581123227
8367	0.008580856069
8368	0.008580488842
8369	0.0085796287
8370	0.008579400783
8371	0.008578498684
8372	0.008578321029
8373	0.008575220284
8374	0.008574974977
8375	0.008573035263
8376	0.008573009181
8377	0.008569682936
8378	0.008568922343
8379	0.008565844363
8380	0.008565214484
8381	0.008564831155
8382	0.008563983402
8383	0.008561054493
8384	0.008559417878
8385	0.008557686625
8386	0.008554416134
8387	0.008552535894
8388	0.008552225813
8389	0.008551224729
8390	0.008548465311
8391	0.008547086712
8392	0.008546934275
8393	0.008546358987
8394	0.008545359998
8395	0.00854266399
8396	0.008542510985
8397	0.008542101247
8398	0.008541440696
8399	0.008540828877
8400	0.008539324174
8401	0.008536709073
8402	0.008533119166
8403	0.008531278658
8404	0.008528708436
8405	0.008528194017
8406	0.008526786019
8407	0.008525510787
8408	0.008520379437
8409	0.008518507867
8410	0.008517864557
8411	0.008517294422
8412	0.008516202104
8413	0.008514275027
8414	0.008513952151
8415	0.008511049831
8416	0.008510762044
8417	0.008509266244
8418	0.00850791427
8419	0.008507817106
8420	0.008506334135
8421	0.008505498307
8422	0.008502181461
8423	0.008500447055
8424	0.008500389318
8425	0.008500385517
8426	0.008499258878
8427	0.008498595068
8428	0.008497440109
8429	0.008495688752
8430	0.008493501423
8431	0.008492869809
8432	0.008492114325
8433	0.008489225589
8434	0.00848803367
8435	0.008487854252
8436	0.008487182728
8437	0.00848487112
8438	0.008482504615
8439	0.008480406506
8440	0.008479817573
8441	0.00847685151
8442	0.008475234524
8443	0.008474458876
8444	0.008471485474
8445	0.008471146733
8446	0.00847052615
8447	0.00846937352
8448	0.0084693534
8449	0.00846885209
8450	0.008466122298
8451	0.008465275362
8452	0.008462545634
8453	0.008461318571
8454	0.008459746069
8455	0.008457737911
8456	0.008456642592
8457	0.008456226984
8458	0.008456148314
8459	0.008453017322
8460	0.008451448545
8461	0.008451336263
8462	0.008451095316
8463	0.00844989462
8464	0.008448076972
8465	0.008446425138
8466	0.008444925615
8467	0.008444821653
8468	0.008443824393
8469	0.00844264675
8470	0.008442159901
8471	0.008441710894
8472	0.008441211517
8473	0.008441194632
8474	0.008440354569
8475	0.008439259392
8476	0.008436955745
8477	0.008436756999
8478	0.008433087189
8479	0.008430831272
8480	0.008429510138
8481	0.008429045955
8482	0.008427725701
8483	0.008424223112
8484	0.008424211259
8485	0.008422727051
8486	0.008422367442
8487	0.008421974492
8488	0.008421870139
8489	0.008420853922
8490	0.008420475622
8491	0.008420256807
8492	0.008416885291
8493	0.008407943214
8494	0.008407608163
8495	0.008407132296
8496	0.008405960401
8497	0.008405727563
8498	0.008402910366
8499	0.008400526689
8500	0.00840034233
8501	0.008397963286
8502	0.008397792927
8503	0.008397463582
8504	0.00839490362
8505	0.008394880175
8506	0.008394708536
8507	0.008394418418
8508	0.008391932415
8509	0.008389031216
8510	0.008387144201
8511	0.008387094731
8512	0.008384389161
8513	0.00838288041
8514	0.008380864689
8515	0.00837989852
8516	0.008379785877
8517	0.008378655914
8518	0.008372646995
8519	0.008372450611
8520	0.00837012123
8521	0.008366834434
8522	0.008366105547
8523	0.00836421727
8524	0.00836387549
8525	0.008363646416
8526	0.008362769682
8527	0.008361568691
8528	0.008361405266
8529	0.008356234408
8530	0.008355811184
8531	0.00835404672
8532	0.008352196129
8533	0.008351617868
8534	0.008351595338
8535	0.008350793586
8536	0.008349599148
8537	0.008349559557
8538	0.008348557443
8539	0.008348144345
8540	0.008346681037
8541	0.008345317083
8542	0.008343590705
8543	0.008341132346
8544	0.008339352889
8545	0.008336890866
8546	0.008335781146
8547	0.008335688158
8548	0.008334298191
8549	0.008332095723
8550	0.008328945968
8551	0.008327409808
8552	0.008325667268
8553	0.008324037484
8554	0.008322880185
8555	0.008322183798
8556	0.008321802232
8557	0.008321409528
8558	0.008321397056
8559	0.008321318331
8560	0.008320471974
8561	0.008320113526
8562	0.008319462693
8563	0.008318984673
8564	0.008316446375
8565	0.008315065174
8566	0.008312285614
8567	0.008311962251
8568	0.008311817253
8569	0.008310089233
8570	0.008310066805
8571	0.008309097612
8572	0.008304505088
8573	0.008304297615
8574	0.008301522124
8575	0.008301342449
8576	0.008301089583
8577	0.008300844326
8578	0.008300560328
8579	0.008299287071
8580	0.00829769177
8581	0.008297233137
8582	0.008292867483
8583	0.008292055414
8584	0.008291633316
8585	0.008289027839
8586	0.008288037893
8587	0.008287637433
8588	0.008286282725
8589	0.008283306175
8590	0.008283208023
8591	0.008282923634
8592	0.008282233479
8593	0.008282052691
8594	0.008281413003
8595	0.008278411732
8596	0.008277979478
8597	0.008277583004
8598	0.008277067031
8599	0.008275037908
8600	0.008274221971
8601	0.008272279784
8602	0.008271787282
8603	0.008270921685
8604	0.008270728346
8605	0.008269258975
8606	0.008266157215
8607	0.008265757678
8608	0.008265649385
8609	0.008265212599
8610	0.008261588999
8611	0.008261565789
8612	0.008260021964
8613	0.008257543251
8614	0.008256332468
8615	0.008254445609
8616	0.008253692643
8617	0.008253279522
8618	0.008249983916
8619	0.008249517317
8620	0.008249236687
8621	0.008245678741
8622	0.008242604787
8623	0.008241758167
8624	0.008241365069
8625	0.008240540286
8626	0.008238977833
8627	0.008238605625
8628	0.008235714963
8629	0.008234833882
8630	0.0082318698
8631	0.00823123537
8632	0.008229779106
8633	0.008228371522
8634	0.008227244826
8635	0.008225865371
8636	0.008225661755
8637	0.008223737585
8638	0.008222587118
8639	0.008219744249
8640	0.008218967657
8641	0.008217470628
8642	0.008215338726
8643	0.008214334822
8644	0.008213005921
8645	0.008208834202
8646	0.008208062511
8647	0.008207868127
8648	0.00820732621
8649	0.008206239549
8650	0.008206123395
8651	0.008205711002
8652	0.00820329623
8653	0.008194906152
8654	0.008193683894
8655	0.008193658833
8656	0.008193442369
8657	0.008193380093
8658	0.008190092342
8659	0.008189630881
8660	0.008188811336
8661	0.008188362405
8662	0.008187797335
8663	0.008187027742
8664	0.008186867665
8665	0.00818589801
8666	0.008185032404
8667	0.008184574407
8668	0.008184170386
8669	0.008183608604
8670	0.008181666933
8671	0.008180957083
8672	0.008180415268
8673	0.008179104995
8674	0.008178806527
8675	0.008178536021
8676	0.008177736411
8677	0.008177570237
8678	0.00817635317
8679	0.008175053257
8680	0.008174799393
8681	0.008174216048
8682	0.008172042578
8683	0.008171073745
8684	0.008170904234
8685	0.008170084416
8686	0.008170073468
8687	0.008170037522
8688	0.008169176471
8689	0.008165079449
8690	0.00816469004
8691	0.008163746103
8692	0.008163305498
8693	0.008161953506
8694	0.008160671587
8695	0.008159896788
8696	0.008159869005
8697	0.008159723942
8698	0.008158121153
8699	0.008157136404
8700	0.00815518907
