iter	MAE
2925	0.1446910838
2926	0.1446813149
2927	0.144681206
2928	0.1446806388
2929	0.1446779167
2930	0.1446717397
2931	0.1446656891
2932	0.1446553714
2933	0.1446520189
2934	0.1446463908
2935	0.1446426628
2936	0.1446422558
2937	0.1446400988
2938	0.144639153
2939	0.1446364398
2940	0.1446352299
2941	0.1446258251
2942	0.1446250353
2943	0.1446243802
2944	0.1446155162
2945	0.1446144218
2946	0.1446087151
2947	0.1446073668
2948	0.144604662
2949	0.1446023366
2950	0.1446017109
2951	0.1445974202
2952	0.1445958295
2953	0.1445940158
2954	0.144593106
2955	0.1445923414
2956	0.1445886291
2957	0.1445880313
2958	0.1445840257
2959	0.144572699
2960	0.1445515064
2961	0.1445467112
2962	0.1445456598
2963	0.1445361309
2964	0.1445334528
2965	0.1445298558
2966	0.1445222401
2967	0.1445170563
2968	0.1445102668
2969	0.1445078235
2970	0.14450128
2971	0.1444991826
2972	0.1444977206
2973	0.1444959769
2974	0.1444926645
2975	0.1444920467
2976	0.1444913122
2977	0.1444696016
2978	0.1444617578
2979	0.1444592722
2980	0.1444541721
2981	0.1444482925
2982	0.1444479346
2983	0.1444439323
2984	0.1444413691
2985	0.1444383556
2986	0.144434806
2987	0.1444309113
2988	0.1444289
2989	0.1444257627
2990	0.144417305
2991	0.1444159853
2992	0.144412657
2993	0.1444053389
2994	0.1444035026
2995	0.144398515
2996	0.1443880985
2997	0.1443869031
2998	0.1443849988
2999	0.144384187
3000	0.1443835432
3001	0.1443795188
3002	0.1443750277
3003	0.1443736464
3004	0.1443712616
3005	0.1443643642
3006	0.1443611116
3007	0.1443600998
3008	0.1443553383
3009	0.1443538967
3010	0.1443518185
3011	0.1443500889
3012	0.1443492203
3013	0.1443462583
3014	0.1443450287
3015	0.1443410191
3016	0.1443392963
3017	0.1443330624
3018	0.1443198031
3019	0.1443190665
3020	0.1443154412
3021	0.1443121414
3022	0.1443021658
3023	0.1443002815
3024	0.1442967612
3025	0.1442966729
3026	0.1442817905
3027	0.1442776964
3028	0.1442600836
3029	0.1442583785
3030	0.1442495752
3031	0.144248803
3032	0.1442476355
3033	0.1442457386
3034	0.1442442111
3035	0.1442418602
3036	0.1442366885
3037	0.144235021
3038	0.1442342933
3039	0.1442331193
3040	0.1442279757
3041	0.144224181
3042	0.1442220761
3043	0.144218905
3044	0.1442082937
3045	0.1442038605
3046	0.1441944329
3047	0.1441896834
3048	0.1441878029
3049	0.1441815702
3050	0.1441629967
3051	0.1441588099
3052	0.1441525058
3053	0.1441518813
3054	0.1441467468
3055	0.1441385787
3056	0.1441350396
3057	0.1441213296
3058	0.1441198147
3059	0.1441152472
3060	0.144109736
3061	0.1440981734
3062	0.1440964813
3063	0.1440791195
3064	0.1440766128
3065	0.1440729251
3066	0.144067613
3067	0.1440627457
3068	0.1440599988
3069	0.1440488043
3070	0.1440408091
3071	0.1440332855
3072	0.1440318226
3073	0.1440316879
3074	0.1440236194
3075	0.1440215384
3076	0.1440130372
3077	0.1440114011
3078	0.1440062129
3079	0.1439942059
3080	0.1439925343
3081	0.1439872404
3082	0.1439852375
3083	0.143975253
3084	0.1439676716
3085	0.143963954
3086	0.1439598924
3087	0.1439584899
3088	0.1439580629
3089	0.1439578247
3090	0.1439559062
3091	0.1439527012
3092	0.1439523318
3093	0.1439515818
3094	0.1439507539
3095	0.1439467049
3096	0.1439390003
3097	0.1439379701
3098	0.1439311323
3099	0.1439227945
3100	0.1439210108
3101	0.1439202639
3102	0.1439142557
3103	0.1439105826
3104	0.143907697
3105	0.1439069653
3106	0.1439026118
3107	0.1438992578
3108	0.1438901942
3109	0.1438842634
3110	0.1438776928
3111	0.1438740072
3112	0.14387098
3113	0.1438699853
3114	0.1438661561
3115	0.1438634466
3116	0.1438615146
3117	0.1438591294
3118	0.1438573671
3119	0.1438543552
3120	0.1438411861
3121	0.1438378116
3122	0.1438034675
3123	0.1437856589
3124	0.1437752077
3125	0.1437676382
3126	0.1437645853
3127	0.143762835
3128	0.1437601921
3129	0.1437582639
3130	0.1437272717
3131	0.143726601
3132	0.1437248495
3133	0.1437245678
3134	0.143723763
3135	0.1437227352
3136	0.1437212541
3137	0.1437177395
3138	0.1437121733
3139	0.1437057954
3140	0.1437003754
3141	0.1436898427
3142	0.1436897996
3143	0.1436872608
3144	0.1436827977
3145	0.1436776084
3146	0.1436651437
3147	0.1436650576
3148	0.1436648651
3149	0.1436641001
3150	0.1436568548
3151	0.1436535898
3152	0.1436534518
3153	0.1436441793
3154	0.1436403489
3155	0.1436392722
3156	0.1436275231
3157	0.1436259895
3158	0.1436244825
3159	0.1436159348
3160	0.143610003
3161	0.1436099697
3162	0.143607706
3163	0.143606259
3164	0.1436014503
3165	0.1435886885
3166	0.1435863218
3167	0.1435829043
3168	0.1435727334
3169	0.1435723726
3170	0.1435693027
3171	0.1435678756
3172	0.143567486
3173	0.1435648969
3174	0.1435648893
3175	0.1435555889
3176	0.1435529502
3177	0.1435523109
3178	0.1435469758
3179	0.1435445529
3180	0.1435441609
3181	0.1435222198
3182	0.1435197911
3183	0.143499771
3184	0.143499138
3185	0.1434981018
3186	0.1434951293
3187	0.1434927311
3188	0.1434893238
3189	0.143484221
3190	0.1434809464
3191	0.1434760286
3192	0.1434713833
3193	0.1434639219
3194	0.1434628474
3195	0.1434553367
3196	0.1434517411
3197	0.1434511438
3198	0.1434504812
3199	0.1434486608
3200	0.1434466132
3201	0.1434243424
3202	0.1434211617
3203	0.143420523
3204	0.14341449
3205	0.1434067025
3206	0.1434052228
3207	0.1433903657
3208	0.1433865904
3209	0.1433863686
3210	0.1433844113
3211	0.1433809443
3212	0.1433804102
3213	0.1433751031
3214	0.1433738522
3215	0.1433707739
3216	0.1433695554
3217	0.1433691177
3218	0.1433661608
3219	0.1433614345
3220	0.1433570208
3221	0.1433476211
3222	0.1433431258
3223	0.1433429355
3224	0.143340074
3225	0.1433394039
3226	0.1433380817
3227	0.1433359799
3228	0.1433305474
3229	0.1433253254
3230	0.1433221627
3231	0.1433213115
3232	0.1433203107
3233	0.1433146542
3234	0.1433093357
3235	0.1433061159
3236	0.1433017825
3237	0.1432976697
3238	0.143294673
3239	0.1432876519
3240	0.1432860965
3241	0.1432848954
3242	0.1432831547
3243	0.1432819577
3244	0.1432817391
3245	0.143273826
3246	0.143271755
3247	0.1432691929
3248	0.143266182
3249	0.1432654795
3250	0.1432644071
3251	0.1432628336
3252	0.143257726
3253	0.1432542663
3254	0.1432502292
3255	0.1432483369
3256	0.1432445105
3257	0.1432435698
3258	0.143237003
3259	0.1432282264
3260	0.1432229994
3261	0.1432091627
3262	0.1432042996
3263	0.1432025776
3264	0.1431964065
3265	0.1431937256
3266	0.1431858065
3267	0.1431855707
3268	0.1431796796
3269	0.1431777566
3270	0.1431759612
3271	0.1431742696
3272	0.1431727544
3273	0.1431712361
3274	0.1431695215
3275	0.1431671756
3276	0.1431653963
3277	0.1431629689
3278	0.1431600194
3279	0.1431586398
3280	0.1431540608
3281	0.1431496526
3282	0.1431469211
3283	0.1431458269
3284	0.1431421345
3285	0.1431411001
3286	0.1431346236
3287	0.1431326604
3288	0.1431284674
3289	0.1431248687
3290	0.1431183078
3291	0.1431064378
3292	0.1431022668
3293	0.1431004631
3294	0.1430938573
3295	0.1430931699
3296	0.1430916559
3297	0.1430899526
3298	0.1430831901
3299	0.1430801725
3300	0.1430753596
3301	0.1430745238
3302	0.1430735077
3303	0.1430712814
3304	0.1430685593
3305	0.1430552651
3306	0.1430449365
3307	0.1430436582
3308	0.1430418317
3309	0.1430410644
3310	0.1430351727
3311	0.1430293308
3312	0.143028466
3313	0.1430259277
3314	0.1430203756
3315	0.1430060422
3316	0.1430026875
3317	0.1430015593
3318	0.1429990726
3319	0.1429955179
3320	0.1429947827
3321	0.1429943847
3322	0.1429938989
3323	0.1429869999
3324	0.1429859302
3325	0.1429811161
3326	0.1429762064
3327	0.1429662324
3328	0.1429614429
3329	0.1429608642
3330	0.1429513632
3331	0.1429479374
3332	0.1429471099
3333	0.1429427727
3334	0.142940894
3335	0.1429389779
3336	0.1429381397
3337	0.1429325762
3338	0.1429278902
3339	0.1429273047
3340	0.142922429
3341	0.1429209334
3342	0.1429198694
3343	0.1429143105
3344	0.1429104977
3345	0.1429102952
3346	0.1429069148
3347	0.1429038414
3348	0.142901834
3349	0.1429012107
3350	0.1429005235
3351	0.1428999037
3352	0.142897041
3353	0.1428967045
3354	0.142896191
3355	0.1428880639
3356	0.1428872969
3357	0.1428861481
3358	0.1428821489
3359	0.142878379
3360	0.1428777199
3361	0.1428743997
3362	0.1428724217
3363	0.1428686944
3364	0.1428679513
3365	0.1428633512
3366	0.1428613867
3367	0.1428584753
3368	0.1428572824
3369	0.142855286
3370	0.1428541806
3371	0.1428508452
3372	0.1428429146
3373	0.1428423002
3374	0.1428412846
3375	0.1428393425
3376	0.1428375729
3377	0.1428372062
3378	0.1428352449
3379	0.1428340712
3380	0.1428298033
3381	0.1428291511
3382	0.1428231816
3383	0.1428228327
3384	0.142815861
3385	0.1428143003
3386	0.1428141089
3387	0.1428112839
3388	0.1428098836
3389	0.1428074758
3390	0.1428061952
3391	0.1428058694
3392	0.1428053899
3393	0.142804795
3394	0.1428039429
3395	0.142802969
3396	0.1427887663
3397	0.1427857269
3398	0.1427841983
3399	0.1427816304
3400	0.1427734781
3401	0.1427727613
3402	0.1427723492
3403	0.1427618128
3404	0.1427615127
3405	0.1427529554
3406	0.1427475569
3407	0.1427462357
3408	0.1427445876
3409	0.1427439501
3410	0.1427427062
3411	0.1427419259
3412	0.1427412469
3413	0.1427358705
3414	0.1427352316
3415	0.1427321837
3416	0.1427299855
3417	0.1427278065
3418	0.142725769
3419	0.1427188735
3420	0.1427187865
3421	0.1427150333
3422	0.1427067295
3423	0.1426951713
3424	0.1426918424
3425	0.1426874679
3426	0.1426840655
3427	0.1426834919
3428	0.142683031
3429	0.1426829101
3430	0.1426811944
3431	0.1426783671
3432	0.1426755962
3433	0.1426696694
3434	0.1426696431
3435	0.1426690261
3436	0.1426654876
3437	0.1426631561
3438	0.1426588041
3439	0.1426540377
3440	0.1426478564
3441	0.1426348146
3442	0.1426317789
3443	0.1426239562
3444	0.1426165036
3445	0.1426155645
3446	0.142611556
3447	0.1426101538
3448	0.1426091174
3449	0.1426090658
3450	0.1426066104
3451	0.1426033496
3452	0.142599375
3453	0.1425957242
3454	0.1425897104
3455	0.1425882016
3456	0.1425875114
3457	0.142578928
3458	0.1425773993
3459	0.142573369
3460	0.1425732944
3461	0.1425679776
3462	0.142567019
3463	0.1425644702
3464	0.1425598162
3465	0.1425540296
3466	0.1425511337
3467	0.1425504478
3468	0.1425498371
3469	0.1425454139
3470	0.1425429604
3471	0.1425411879
3472	0.1425401752
3473	0.1425385356
3474	0.1425378768
3475	0.1425319403
3476	0.1425304489
3477	0.1425301254
3478	0.1425299141
3479	0.1425291078
3480	0.1425278655
3481	0.1425250001
3482	0.1425241557
3483	0.1425143814
3484	0.1425141473
3485	0.1424968895
3486	0.1424950269
3487	0.1424936716
3488	0.142490245
3489	0.1424888119
3490	0.142487697
3491	0.1424875438
3492	0.1424865511
3493	0.1424863494
3494	0.1424789873
3495	0.1424783479
3496	0.1424752131
3497	0.142474881
3498	0.1424699818
3499	0.1424695219
3500	0.1424674035
3501	0.1424635273
3502	0.1424593585
3503	0.1424584102
3504	0.1424540181
3505	0.1424428243
3506	0.1424388365
3507	0.1424381628
3508	0.1424343422
3509	0.1424336608
3510	0.1424310982
3511	0.1424289776
3512	0.1424234156
3513	0.1424208025
3514	0.1424166224
3515	0.1424149431
3516	0.142411504
3517	0.1424099704
3518	0.1424081858
3519	0.142395601
3520	0.1423942457
3521	0.142393722
3522	0.1423885035
3523	0.1423837428
3524	0.1423806201
3525	0.1423800427
3526	0.1423798777
3527	0.1423776039
3528	0.1423767025
3529	0.1423743794
3530	0.142369639
3531	0.1423683335
3532	0.1423671538
3533	0.1423609345
3534	0.1423608455
3535	0.1423551165
3536	0.1423542186
3537	0.1423537905
3538	0.1423514112
3539	0.1423497456
3540	0.1423492558
3541	0.1423464708
3542	0.1423418856
3543	0.1423372357
3544	0.1423270949
3545	0.1423265665
3546	0.1423264716
3547	0.1423220303
3548	0.1423210379
3549	0.1423170568
3550	0.1423163255
3551	0.142315537
3552	0.1423129835
3553	0.142308861
3554	0.1423077305
3555	0.1423056491
3556	0.1423054099
3557	0.1423042046
3558	0.1423019013
3559	0.1423016807
3560	0.1423013074
3561	0.142298443
3562	0.1422954035
3563	0.1422843805
3564	0.1422721552
3565	0.1422709545
3566	0.1422606097
3567	0.1422597087
3568	0.1422478146
3569	0.1422473151
3570	0.1422399802
3571	0.142236448
3572	0.1422338499
3573	0.1422298151
3574	0.1422273283
3575	0.1422213384
3576	0.1422171989
3577	0.1422103685
3578	0.1422097184
3579	0.1422064805
3580	0.1422047501
3581	0.1422008136
3582	0.142182414
3583	0.1421819268
3584	0.1421808923
3585	0.142179783
3586	0.1421763154
3587	0.1421691891
3588	0.1421687984
3589	0.142167145
3590	0.1421643881
3591	0.1421544157
3592	0.1421531435
3593	0.1421405271
3594	0.1421398307
3595	0.1421345295
3596	0.1421298542
3597	0.1421291365
3598	0.14212796
3599	0.1421271991
3600	0.142125788
3601	0.1421248223
3602	0.1421226449
3603	0.1421149645
3604	0.1421149569
3605	0.1421143013
3606	0.1421139801
3607	0.142113129
3608	0.1420900539
3609	0.1420823863
3610	0.1420792977
3611	0.1420758689
3612	0.1420738828
3613	0.1420690879
3614	0.1420686375
3615	0.1420669613
3616	0.1420598704
3617	0.1420559457
3618	0.1420540484
3619	0.142052593
3620	0.1420501313
3621	0.142044032
3622	0.1420409339
3623	0.1420363535
3624	0.1420354613
3625	0.1420293134
3626	0.1420291865
3627	0.1420281868
3628	0.1420271216
3629	0.142025812
3630	0.1420207959
3631	0.1420200754
3632	0.1420192961
3633	0.1420177677
3634	0.1420169327
3635	0.1420084458
3636	0.1419730359
3637	0.1419689346
3638	0.1419671309
3639	0.1419658925
3640	0.1419644099
3641	0.14196248
3642	0.141955756
3643	0.1419555726
3644	0.141951701
3645	0.1419384654
3646	0.1419340682
3647	0.1419320748
3648	0.1419248406
3649	0.1419188403
3650	0.1419179303
3651	0.1419177219
3652	0.1419176035
3653	0.1419123655
3654	0.1419099232
3655	0.141902562
3656	0.14190011
3657	0.1418962457
3658	0.1418878126
3659	0.1418847908
3660	0.1418790847
3661	0.1418766256
3662	0.1418722731
3663	0.1418714401
3664	0.1418706158
3665	0.1418676155
3666	0.1418669482
3667	0.1418662477
3668	0.1418471776
3669	0.1418433751
3670	0.1418420382
3671	0.1418394062
3672	0.141838493
3673	0.1418185377
3674	0.1418162322
3675	0.141810155
3676	0.1418068676
3677	0.14179573
3678	0.1417935534
3679	0.1417927302
3680	0.1417918548
3681	0.141790809
3682	0.1417875215
3683	0.1417868638
3684	0.1417777507
3685	0.1417777039
3686	0.1417774519
3687	0.1417761626
3688	0.141772985
3689	0.1417690318
3690	0.1417650011
3691	0.1417598636
3692	0.1417591801
3693	0.1417566973
3694	0.1417557717
3695	0.1417555577
3696	0.1417541582
3697	0.1417514193
3698	0.1417461356
3699	0.1417418733
3700	0.1417396824
3701	0.1417373244
3702	0.1417282392
3703	0.1417276163
3704	0.1417270346
3705	0.1417170339
3706	0.1417164718
3707	0.1417161305
3708	0.1417149493
3709	0.1417123126
3710	0.1417063247
3711	0.1417014192
3712	0.1416999512
3713	0.1416994281
3714	0.141690859
3715	0.1416889372
3716	0.1416885236
3717	0.141687757
3718	0.1416854371
3719	0.1416803335
3720	0.1416784053
3721	0.1416727776
3722	0.1416716043
3723	0.141670968
3724	0.1416704933
3725	0.1416677022
3726	0.141667525
3727	0.1416666762
3728	0.1416656092
3729	0.1416644594
3730	0.1416612122
3731	0.1416551591
3732	0.1416508692
3733	0.1416447627
3734	0.1416440848
3735	0.1416435591
3736	0.141641257
3737	0.1416406531
3738	0.1416393109
3739	0.14163634
3740	0.1416319897
3741	0.1416306231
3742	0.1416290159
3743	0.1416272248
3744	0.1416239066
3745	0.1416237724
3746	0.141622539
3747	0.1416210101
3748	0.1416207223
3749	0.1416187408
3750	0.1416117271
3751	0.1416108178
3752	0.1416061523
3753	0.1415985587
3754	0.1415963929
3755	0.1415928179
3756	0.1415911665
3757	0.1415901817
3758	0.1415883997
3759	0.1415879603
3760	0.1415823035
3761	0.141580755
3762	0.1415762443
3763	0.1415725856
3764	0.1415711312
3765	0.1415653762
3766	0.1415648096
3767	0.1415603551
3768	0.141535124
3769	0.1415308642
3770	0.1415288747
3771	0.1415249068
3772	0.1415230116
3773	0.1415203878
3774	0.141517998
3775	0.1415137119
3776	0.1415130322
3777	0.1415117132
3778	0.1415108233
3779	0.1415085879
3780	0.1415060881
3781	0.1415051156
3782	0.141494474
3783	0.1414885751
3784	0.141486953
3785	0.1414857599
3786	0.1414841644
3787	0.1414823024
3788	0.1414796495
3789	0.1414788324
3790	0.1414724653
3791	0.1414717886
3792	0.1414716974
3793	0.1414700049
3794	0.1414684877
3795	0.1414668576
3796	0.141465374
3797	0.1414627314
3798	0.1414610067
3799	0.1414594705
3800	0.1414552991
3801	0.1414540968
3802	0.1414523189
3803	0.1414511734
3804	0.1414481046
3805	0.1414431283
3806	0.141441801
3807	0.1414407929
3808	0.1414341056
3809	0.1414308449
3810	0.1414296201
3811	0.1414290584
3812	0.1414282436
3813	0.1414279474
3814	0.1414262438
3815	0.1414023262
3816	0.1414004568
3817	0.141395638
3818	0.1413933976
3819	0.1413866284
3820	0.1413857062
3821	0.1413842532
3822	0.14138365
3823	0.1413824191
3824	0.1413807999
3825	0.1413756393
3826	0.1413545323
3827	0.1413540739
3828	0.1413527921
3829	0.1413517982
3830	0.1413484922
3831	0.1413427592
3832	0.1413382277
3833	0.141338066
3834	0.1413352593
3835	0.1413318855
3836	0.1413230608
3837	0.1413223958
3838	0.1413199677
3839	0.141319132
3840	0.1413095773
3841	0.1413078017
3842	0.1413048096
3843	0.1413045777
3844	0.1413032307
3845	0.1413029501
3846	0.1413011076
3847	0.1412987329
3848	0.1412981144
3849	0.1412947042
3850	0.1412939247
3851	0.1412916802
3852	0.1412913326
3853	0.1412908182
3854	0.1412890483
3855	0.1412869236
3856	0.1412788961
3857	0.1412727191
3858	0.141271064
3859	0.1412600278
3860	0.1412588223
3861	0.1412582481
3862	0.14125086
3863	0.1412419809
3864	0.1412376903
3865	0.1412357616
3866	0.1412284184
3867	0.1412270597
3868	0.1412251431
3869	0.1412246739
3870	0.1412228414
3871	0.14121908
3872	0.1412180627
3873	0.1412156777
3874	0.1412096306
3875	0.1412020743
3876	0.1411984584
3877	0.1411980452
3878	0.1411969042
3879	0.1411939801
3880	0.1411870333
3881	0.141185751
3882	0.1411856192
3883	0.1411803777
3884	0.1411797895
3885	0.1411735516
3886	0.1411710516
3887	0.1411686542
3888	0.1411678827
3889	0.1411671861
3890	0.1411666626
3891	0.1411656019
3892	0.1411652303
3893	0.1411637514
3894	0.1411620587
3895	0.1411584042
3896	0.1411552889
3897	0.1411430454
3898	0.1411347457
3899	0.1411340762
3900	0.1411330736
3901	0.1411323175
3902	0.1411037955
3903	0.1411012018
3904	0.1411008171
3905	0.141098094
3906	0.141096625
3907	0.1410943726
3908	0.1410937704
3909	0.1410878526
3910	0.1410847195
3911	0.1410841548
3912	0.1410799947
3913	0.1410791318
3914	0.1410788169
3915	0.1410783043
3916	0.1410701423
3917	0.1410640325
3918	0.1410635031
3919	0.141062897
3920	0.1410606559
3921	0.1410591147
3922	0.1410585191
3923	0.1410548088
3924	0.1410547711
3925	0.1410512211
3926	0.1410496907
3927	0.1410456399
3928	0.1410446106
3929	0.1410423032
3930	0.1410337808
3931	0.141032763
3932	0.141029821
3933	0.1410277713
3934	0.1410222174
3935	0.1410183563
3936	0.1410162498
3937	0.1410149856
3938	0.1410077149
3939	0.1410070545
3940	0.1410069305
3941	0.1410049807
3942	0.1410020785
3943	0.1410017805
3944	0.1410003399
3945	0.1409983486
3946	0.1409954245
3947	0.1409944634
3948	0.140988482
3949	0.1409881583
3950	0.1409866125
3951	0.140985878
3952	0.1409845907
3953	0.1409806927
3954	0.1409730666
3955	0.1409700729
3956	0.1409679749
3957	0.1409653253
3958	0.140964584
3959	0.140963191
3960	0.1409597827
3961	0.1409520603
3962	0.1409477306
3963	0.1409452286
3964	0.1409431198
3965	0.1409428799
3966	0.1409421302
3967	0.1409390369
3968	0.1409238361
3969	0.1409233807
3970	0.1409231552
3971	0.140922984
3972	0.1409222228
3973	0.1409220014
3974	0.1409193619
3975	0.1409161644
3976	0.1409158512
3977	0.1409103979
3978	0.1409081143
3979	0.1409073231
3980	0.1409064052
3981	0.1409009656
3982	0.1408983343
3983	0.1408969231
3984	0.1408923413
3985	0.1408809237
3986	0.1408807127
3987	0.1408801254
3988	0.1408794404
3989	0.1408716229
3990	0.140869893
3991	0.1408683064
3992	0.1408643231
3993	0.1408620525
3994	0.1408617164
3995	0.1408552512
3996	0.1408535031
3997	0.1408509913
3998	0.1408480693
3999	0.140845875
4000	0.1408412677
4001	0.1408322427
4002	0.1408293337
4003	0.1408275465
4004	0.1408247772
4005	0.1408229024
4006	0.1408096693
4007	0.1408060154
4008	0.1408050221
4009	0.1407985642
4010	0.1407980313
4011	0.1407617714
4012	0.1407609019
4013	0.1407575916
4014	0.140757387
4015	0.1407573058
4016	0.1407540076
4017	0.1407428115
4018	0.1407421262
4019	0.1407402073
4020	0.140739649
4021	0.1407388398
4022	0.140737141
4023	0.1407362721
4024	0.1407318412
4025	0.1407301399
4026	0.140719968
4027	0.1407075453
4028	0.1407017504
4029	0.1407014867
4030	0.1407009954
4031	0.1407006891
4032	0.1406988416
4033	0.1406923133
4034	0.1406922032
4035	0.1406893086
4036	0.1406892682
4037	0.1406888518
4038	0.1406874324
4039	0.1406833745
4040	0.1406825405
4041	0.1406761931
4042	0.1406714758
4043	0.1406674754
4044	0.1406636263
4045	0.1406588727
4046	0.140658686
4047	0.140655256
4048	0.1406540154
4049	0.1406539645
4050	0.1406477031
4051	0.1406473953
4052	0.1406452092
4053	0.1406433601
4054	0.1406394951
4055	0.1406370817
4056	0.1406364045
4057	0.1406356115
4058	0.1406244602
4059	0.1406236872
4060	0.1406160634
4061	0.1406107264
4062	0.1406076775
4063	0.1406003232
4064	0.1405972302
4065	0.140596913
4066	0.1405950952
4067	0.1405935629
4068	0.1405935598
4069	0.1405920376
4070	0.1405914059
4071	0.1405906838
4072	0.140590092
4073	0.1405894296
4074	0.1405851017
4075	0.1405824156
4076	0.1405711068
4077	0.1405653897
4078	0.1405570966
4079	0.1405558573
4080	0.1405540082
4081	0.1405535861
4082	0.1405512115
4083	0.1405469194
4084	0.1405341734
4085	0.14053293
4086	0.1405312772
4087	0.1405291735
4088	0.140528286
4089	0.1405269274
4090	0.1405223652
4091	0.1405210454
4092	0.1405123082
4093	0.1405112158
4094	0.1405105243
4095	0.140509838
4096	0.1405090595
4097	0.1404989004
4098	0.1404985513
4099	0.1404979061
4100	0.140493131
4101	0.140491372
4102	0.1404878751
4103	0.1404874596
4104	0.1404861583
4105	0.1404857807
4106	0.1404825663
4107	0.1404753838
4108	0.1404731767
4109	0.140472191
4110	0.1404708869
4111	0.1404695976
4112	0.1404685184
4113	0.1404643067
4114	0.1404627022
4115	0.1404587415
4116	0.1404568039
4117	0.1404563058
4118	0.1404558028
4119	0.1404544886
4120	0.1404537351
4121	0.1404531307
4122	0.1404501107
4123	0.1404495104
4124	0.1404344937
4125	0.1404262868
4126	0.1404245771
4127	0.1404244753
4128	0.1404239072
4129	0.1404235784
4130	0.140422985
4131	0.1404115056
4132	0.1403989241
4133	0.1403971328
4134	0.1403886097
4135	0.1403884463
4136	0.1403874012
4137	0.1403867654
4138	0.1403831748
4139	0.1403790965
4140	0.1403773565
4141	0.1403736123
4142	0.1403724174
4143	0.1403706795
4144	0.1403696075
4145	0.1403668346
4146	0.1403653165
4147	0.1403588609
4148	0.1403580405
4149	0.1403575728
4150	0.1403561928
4151	0.14035436
4152	0.1403517021
4153	0.1403493451
4154	0.1403477568
4155	0.1403460498
4156	0.1403458219
4157	0.14034294
4158	0.1403401847
4159	0.1403387801
4160	0.1403377505
4161	0.1403250372
4162	0.1403237162
4163	0.1403223542
4164	0.1403190715
4165	0.1403147988
4166	0.1403134733
4167	0.1403122224
4168	0.1403076259
4169	0.1403066939
4170	0.1403038357
4171	0.1403028872
4172	0.1403014202
4173	0.1403011626
4174	0.1403002848
4175	0.140299257
4176	0.1402802901
4177	0.1402801898
4178	0.1402797351
4179	0.1402794488
4180	0.1402790656
4181	0.1402779015
4182	0.1402758682
4183	0.1402716535
4184	0.1402704524
4185	0.1402701962
4186	0.1402693701
4187	0.1402689544
4188	0.1402662208
4189	0.1402630136
4190	0.1402588741
4191	0.1402585431
4192	0.1402581685
4193	0.1402574094
4194	0.1402479502
4195	0.1402440408
4196	0.1402433881
4197	0.1402384197
4198	0.140238388
4199	0.1402355585
4200	0.1402354265
4201	0.1402348937
4202	0.1402246777
4203	0.1402238554
4204	0.140223475
4205	0.1402224705
4206	0.1401982882
4207	0.1401926762
4208	0.1401922582
4209	0.140189356
4210	0.140186007
4211	0.1401848501
4212	0.1401845139
4213	0.1401827355
4214	0.1401785605
4215	0.1401769303
4216	0.1401748201
4217	0.140166658
4218	0.1401661103
4219	0.1401643645
4220	0.1401626466
4221	0.1401616264
4222	0.1401609583
4223	0.1401582106
4224	0.140158083
4225	0.1401572782
4226	0.1401533114
4227	0.1401528064
4228	0.1401473201
4229	0.1401416649
4230	0.1401408246
4231	0.1401404891
4232	0.1401397027
4233	0.1401337702
4234	0.1401314145
4235	0.140131135
4236	0.1401302952
4237	0.140130113
4238	0.1401268182
4239	0.1401240343
4240	0.1401206756
4241	0.1401196241
4242	0.1401104471
4243	0.1401097131
4244	0.1401058433
4245	0.1400998966
4246	0.1400994729
4247	0.1400945997
4248	0.1400916925
4249	0.1400912709
4250	0.1400872748
4251	0.1400844465
4252	0.1400837046
4253	0.1400650044
4254	0.1400640269
4255	0.1400634257
4256	0.140062921
4257	0.1400607645
4258	0.1400566742
4259	0.1400453666
4260	0.1400419039
4261	0.1400368334
4262	0.1400335764
4263	0.1400313935
4264	0.1400304098
4265	0.1400278047
4266	0.140025321
4267	0.140020046
4268	0.1400192776
4269	0.1400110038
4270	0.1400092505
4271	0.1400086521
4272	0.1399972118
4273	0.1399967467
4274	0.1399955962
4275	0.1399952033
4276	0.139993336
4277	0.1399931564
4278	0.1399876222
4279	0.1399866501
4280	0.1399822267
4281	0.1399807377
4282	0.1399720323
4283	0.1399665192
4284	0.1399631682
4285	0.1399626581
4286	0.1399595666
4287	0.1399593197
4288	0.1399565681
4289	0.1399561898
4290	0.1399554341
4291	0.1399489727
4292	0.1399469724
4293	0.1399379738
4294	0.1399378337
4295	0.1399296351
4296	0.1399253391
4297	0.1399196729
4298	0.1399151958
4299	0.1399131508
4300	0.139908858
4301	0.1399085628
4302	0.1399061557
4303	0.1399035087
4304	0.1398988657
4305	0.1398982293
4306	0.1398969617
4307	0.1398949535
4308	0.1398845968
4309	0.1398799113
4310	0.1398764421
4311	0.1398755895
4312	0.1398708328
4313	0.1398678069
4314	0.1398631725
4315	0.1398619197
4316	0.1398550594
4317	0.1398537787
4318	0.1398505482
4319	0.1398468241
4320	0.1398409742
4321	0.1398387748
4322	0.1398375636
4323	0.1398370592
4324	0.1398354481
4325	0.1398334249
4326	0.1398309526
4327	0.1398271242
4328	0.1398229098
4329	0.1398220973
4330	0.1398215272
4331	0.1398201671
4332	0.1398196226
4333	0.1398183349
4334	0.1398180131
4335	0.139816665
4336	0.1398159591
4337	0.1397915694
4338	0.1397903291
